#  E (eV)   dos(E)     Int dos(E)
  3.486  0.2019E+01  0.1337E+02
  3.496  0.1909E+01  0.1339E+02
  3.506  0.1694E+01  0.1340E+02
  3.516  0.1436E+01  0.1342E+02
  3.526  0.1205E+01  0.1343E+02
  3.536  0.1051E+01  0.1344E+02
  3.546  0.9864E+00  0.1345E+02
  3.556  0.9942E+00  0.1346E+02
  3.566  0.1035E+01  0.1347E+02
  3.576  0.1069E+01  0.1348E+02
  3.586  0.1067E+01  0.1349E+02
  3.596  0.1019E+01  0.1350E+02
  3.606  0.9354E+00  0.1351E+02
  3.616  0.8361E+00  0.1352E+02
  3.626  0.7452E+00  0.1353E+02
  3.636  0.6843E+00  0.1353E+02
  3.646  0.6697E+00  0.1354E+02
  3.656  0.7119E+00  0.1355E+02
  3.666  0.8152E+00  0.1356E+02
  3.676  0.9737E+00  0.1357E+02
  3.686  0.1167E+01  0.1358E+02
  3.696  0.1359E+01  0.1359E+02
  3.706  0.1508E+01  0.1361E+02
  3.716  0.1582E+01  0.1362E+02
  3.726  0.1576E+01  0.1364E+02
  3.736  0.1511E+01  0.1365E+02
  3.746  0.1432E+01  0.1367E+02
  3.756  0.1390E+01  0.1368E+02
  3.766  0.1430E+01  0.1370E+02
  3.776  0.1574E+01  0.1371E+02
  3.786  0.1811E+01  0.1373E+02
  3.796  0.2103E+01  0.1375E+02
  3.806  0.2391E+01  0.1378E+02
  3.816  0.2616E+01  0.1380E+02
  3.826  0.2732E+01  0.1383E+02
  3.836  0.2724E+01  0.1386E+02
  3.846  0.2606E+01  0.1388E+02
  3.856  0.2421E+01  0.1391E+02
  3.866  0.2218E+01  0.1393E+02
  3.876  0.2033E+01  0.1395E+02
  3.886  0.1885E+01  0.1397E+02
  3.896  0.1770E+01  0.1399E+02
  3.906  0.1677E+01  0.1400E+02
  3.916  0.1594E+01  0.1402E+02
  3.926  0.1517E+01  0.1403E+02
  3.936  0.1455E+01  0.1405E+02
  3.946  0.1418E+01  0.1406E+02
  3.956  0.1413E+01  0.1408E+02
  3.966  0.1436E+01  0.1409E+02
  3.976  0.1475E+01  0.1410E+02
  3.986  0.1513E+01  0.1412E+02
  3.996  0.1541E+01  0.1414E+02
  4.006  0.1551E+01  0.1415E+02
  4.016  0.1541E+01  0.1417E+02
  4.026  0.1507E+01  0.1418E+02
  4.036  0.1450E+01  0.1420E+02
  4.046  0.1387E+01  0.1421E+02
  4.056  0.1346E+01  0.1422E+02
  4.066  0.1359E+01  0.1424E+02
  4.076  0.1445E+01  0.1425E+02
  4.086  0.1596E+01  0.1427E+02
  4.096  0.1780E+01  0.1429E+02
  4.106  0.1954E+01  0.1430E+02
  4.116  0.2080E+01  0.1433E+02
  4.126  0.2142E+01  0.1435E+02
  4.136  0.2150E+01  0.1437E+02
  4.146  0.2130E+01  0.1439E+02
  4.156  0.2117E+01  0.1441E+02
  4.166  0.2145E+01  0.1443E+02
  4.176  0.2241E+01  0.1445E+02
  4.186  0.2415E+01  0.1448E+02
  4.196  0.2641E+01  0.1451E+02
  4.206  0.2854E+01  0.1453E+02
  4.216  0.2971E+01  0.1456E+02
  4.226  0.2930E+01  0.1459E+02
  4.236  0.2723E+01  0.1462E+02
  4.246  0.2403E+01  0.1464E+02
  4.256  0.2064E+01  0.1466E+02
  4.266  0.1789E+01  0.1468E+02
  4.276  0.1627E+01  0.1470E+02
  4.286  0.1572E+01  0.1471E+02
  4.296  0.1584E+01  0.1473E+02
  4.306  0.1614E+01  0.1475E+02
  4.316  0.1632E+01  0.1476E+02
  4.326  0.1634E+01  0.1478E+02
  4.336  0.1639E+01  0.1480E+02
  4.346  0.1674E+01  0.1481E+02
  4.356  0.1752E+01  0.1483E+02
  4.366  0.1868E+01  0.1485E+02
  4.376  0.1998E+01  0.1487E+02
  4.386  0.2115E+01  0.1489E+02
  4.396  0.2205E+01  0.1491E+02
  4.406  0.2279E+01  0.1493E+02
  4.416  0.2366E+01  0.1496E+02
  4.426  0.2485E+01  0.1498E+02
  4.436  0.2628E+01  0.1501E+02
  4.446  0.2760E+01  0.1504E+02
  4.456  0.2839E+01  0.1507E+02
  4.466  0.2853E+01  0.1509E+02
  4.476  0.2826E+01  0.1512E+02
  4.486  0.2802E+01  0.1515E+02
  4.496  0.2811E+01  0.1518E+02
  4.506  0.2850E+01  0.1521E+02
  4.516  0.2890E+01  0.1524E+02
  4.526  0.2896E+01  0.1526E+02
  4.536  0.2848E+01  0.1529E+02
  4.546  0.2745E+01  0.1532E+02
  4.556  0.2611E+01  0.1535E+02
  4.566  0.2479E+01  0.1537E+02
  4.576  0.2387E+01  0.1540E+02
  4.586  0.2363E+01  0.1542E+02
  4.596  0.2405E+01  0.1544E+02
  4.606  0.2479E+01  0.1547E+02
  4.616  0.2538E+01  0.1549E+02
  4.626  0.2538E+01  0.1552E+02
  4.636  0.2466E+01  0.1554E+02
  4.646  0.2339E+01  0.1557E+02
  4.656  0.2192E+01  0.1559E+02
  4.666  0.2063E+01  0.1561E+02
  4.676  0.1980E+01  0.1563E+02
  4.686  0.1959E+01  0.1565E+02
  4.696  0.1995E+01  0.1567E+02
  4.706  0.2062E+01  0.1569E+02
  4.716  0.2119E+01  0.1571E+02
  4.726  0.2136E+01  0.1573E+02
  4.736  0.2113E+01  0.1575E+02
  4.746  0.2081E+01  0.1577E+02
  4.756  0.2082E+01  0.1579E+02
  4.766  0.2141E+01  0.1582E+02
  4.776  0.2242E+01  0.1584E+02
  4.786  0.2339E+01  0.1586E+02
  4.796  0.2385E+01  0.1589E+02
  4.806  0.2356E+01  0.1591E+02
  4.816  0.2259E+01  0.1593E+02
  4.826  0.2126E+01  0.1595E+02
  4.836  0.1990E+01  0.1597E+02
  4.846  0.1871E+01  0.1599E+02
  4.856  0.1771E+01  0.1601E+02
  4.866  0.1671E+01  0.1603E+02
  4.876  0.1552E+01  0.1604E+02
  4.886  0.1405E+01  0.1606E+02
  4.896  0.1242E+01  0.1607E+02
  4.906  0.1101E+01  0.1608E+02
  4.916  0.1033E+01  0.1609E+02
  4.926  0.1079E+01  0.1610E+02
  4.936  0.1253E+01  0.1611E+02
  4.946  0.1535E+01  0.1613E+02
  4.956  0.1877E+01  0.1615E+02
  4.966  0.2226E+01  0.1617E+02
  4.976  0.2538E+01  0.1619E+02
  4.986  0.2787E+01  0.1622E+02
  4.996  0.2959E+01  0.1625E+02
  5.006  0.3040E+01  0.1628E+02
  5.016  0.3010E+01  0.1631E+02
  5.026  0.2851E+01  0.1634E+02
  5.036  0.2568E+01  0.1637E+02
  5.046  0.2195E+01  0.1639E+02
  5.056  0.1786E+01  0.1641E+02
  5.066  0.1397E+01  0.1642E+02
  5.076  0.1077E+01  0.1643E+02
  5.086  0.8617E+00  0.1644E+02
  5.096  0.7736E+00  0.1645E+02
  5.106  0.8199E+00  0.1646E+02
  5.116  0.9878E+00  0.1647E+02
  5.126  0.1243E+01  0.1648E+02
  5.136  0.1534E+01  0.1649E+02
  5.146  0.1803E+01  0.1651E+02
  5.156  0.2006E+01  0.1653E+02
  5.166  0.2124E+01  0.1655E+02
  5.176  0.2171E+01  0.1657E+02
  5.186  0.2175E+01  0.1660E+02
  5.196  0.2166E+01  0.1662E+02
  5.206  0.2149E+01  0.1664E+02
  5.216  0.2112E+01  0.1666E+02
  5.226  0.2035E+01  0.1668E+02
  5.236  0.1909E+01  0.1670E+02
  5.246  0.1737E+01  0.1672E+02
  5.256  0.1536E+01  0.1673E+02
  5.266  0.1323E+01  0.1675E+02
  5.276  0.1124E+01  0.1676E+02
  5.286  0.9816E+00  0.1677E+02
  5.296  0.9582E+00  0.1678E+02
  5.306  0.1131E+01  0.1679E+02
  5.316  0.1565E+01  0.1680E+02
  5.326  0.2280E+01  0.1683E+02
  5.336  0.3216E+01  0.1686E+02
  5.346  0.4234E+01  0.1690E+02
  5.356  0.5141E+01  0.1695E+02
  5.366  0.5763E+01  0.1701E+02
  5.376  0.6004E+01  0.1707E+02
  5.386  0.5884E+01  0.1713E+02
  5.396  0.5518E+01  0.1718E+02
  5.406  0.5058E+01  0.1723E+02
  5.416  0.4627E+01  0.1728E+02
  5.426  0.4281E+01  0.1732E+02
  5.436  0.4014E+01  0.1736E+02
  5.446  0.3787E+01  0.1740E+02
  5.456  0.3567E+01  0.1744E+02
  5.466  0.3337E+01  0.1747E+02
  5.476  0.3103E+01  0.1750E+02
