#  E (eV)   dos(E)     Int dos(E)
  4.917  0.1141E+02  0.1380E+02
  4.918  0.1137E+02  0.1382E+02
  4.919  0.1133E+02  0.1383E+02
  4.920  0.1129E+02  0.1384E+02
  4.921  0.1124E+02  0.1385E+02
  4.922  0.1119E+02  0.1386E+02
  4.923  0.1115E+02  0.1387E+02
  4.924  0.1109E+02  0.1388E+02
  4.925  0.1104E+02  0.1389E+02
  4.926  0.1099E+02  0.1390E+02
  4.927  0.1093E+02  0.1392E+02
  4.928  0.1087E+02  0.1393E+02
  4.929  0.1081E+02  0.1394E+02
  4.930  0.1075E+02  0.1395E+02
  4.931  0.1069E+02  0.1396E+02
  4.932  0.1062E+02  0.1397E+02
  4.933  0.1056E+02  0.1398E+02
  4.934  0.1049E+02  0.1399E+02
  4.935  0.1042E+02  0.1400E+02
  4.936  0.1035E+02  0.1401E+02
  4.937  0.1027E+02  0.1402E+02
  4.938  0.1020E+02  0.1403E+02
  4.939  0.1012E+02  0.1404E+02
  4.940  0.1005E+02  0.1405E+02
  4.941  0.9972E+01  0.1406E+02
  4.942  0.9895E+01  0.1407E+02
  4.943  0.9817E+01  0.1408E+02
  4.944  0.9739E+01  0.1409E+02
  4.945  0.9661E+01  0.1410E+02
  4.946  0.9583E+01  0.1411E+02
  4.947  0.9505E+01  0.1412E+02
  4.948  0.9427E+01  0.1413E+02
  4.949  0.9350E+01  0.1414E+02
  4.950  0.9274E+01  0.1415E+02
  4.951  0.9198E+01  0.1416E+02
  4.952  0.9124E+01  0.1417E+02
  4.953  0.9051E+01  0.1418E+02
  4.954  0.8980E+01  0.1418E+02
  4.955  0.8910E+01  0.1419E+02
  4.956  0.8843E+01  0.1420E+02
  4.957  0.8777E+01  0.1421E+02
  4.958  0.8714E+01  0.1422E+02
  4.959  0.8653E+01  0.1423E+02
  4.960  0.8596E+01  0.1424E+02
  4.961  0.8541E+01  0.1425E+02
  4.962  0.8490E+01  0.1425E+02
  4.963  0.8442E+01  0.1426E+02
  4.964  0.8398E+01  0.1427E+02
  4.965  0.8357E+01  0.1428E+02
  4.966  0.8321E+01  0.1429E+02
  4.967  0.8289E+01  0.1430E+02
  4.968  0.8262E+01  0.1430E+02
  4.969  0.8239E+01  0.1431E+02
  4.970  0.8221E+01  0.1432E+02
  4.971  0.8208E+01  0.1433E+02
  4.972  0.8201E+01  0.1434E+02
  4.973  0.8199E+01  0.1435E+02
  4.974  0.8202E+01  0.1435E+02
  4.975  0.8212E+01  0.1436E+02
  4.976  0.8227E+01  0.1437E+02
  4.977  0.8248E+01  0.1438E+02
  4.978  0.8276E+01  0.1439E+02
  4.979  0.8310E+01  0.1439E+02
  4.980  0.8350E+01  0.1440E+02
  4.981  0.8397E+01  0.1441E+02
  4.982  0.8451E+01  0.1442E+02
  4.983  0.8512E+01  0.1443E+02
  4.984  0.8579E+01  0.1444E+02
  4.985  0.8654E+01  0.1445E+02
  4.986  0.8735E+01  0.1445E+02
  4.987  0.8823E+01  0.1446E+02
  4.988  0.8919E+01  0.1447E+02
  4.989  0.9021E+01  0.1448E+02
  4.990  0.9130E+01  0.1449E+02
  4.991  0.9247E+01  0.1450E+02
  4.992  0.9370E+01  0.1451E+02
  4.993  0.9500E+01  0.1452E+02
  4.994  0.9636E+01  0.1453E+02
  4.995  0.9780E+01  0.1454E+02
  4.996  0.9929E+01  0.1455E+02
  4.997  0.1009E+02  0.1456E+02
  4.998  0.1025E+02  0.1457E+02
  4.999  0.1041E+02  0.1458E+02
  5.000  0.1059E+02  0.1459E+02
  5.001  0.1077E+02  0.1460E+02
  5.002  0.1095E+02  0.1461E+02
  5.003  0.1114E+02  0.1462E+02
  5.004  0.1133E+02  0.1463E+02
  5.005  0.1153E+02  0.1464E+02
  5.006  0.1173E+02  0.1466E+02
  5.007  0.1193E+02  0.1467E+02
  5.008  0.1214E+02  0.1468E+02
  5.009  0.1235E+02  0.1469E+02
  5.010  0.1256E+02  0.1471E+02
  5.011  0.1277E+02  0.1472E+02
  5.012  0.1298E+02  0.1473E+02
  5.013  0.1319E+02  0.1474E+02
  5.014  0.1341E+02  0.1476E+02
  5.015  0.1362E+02  0.1477E+02
  5.016  0.1383E+02  0.1479E+02
  5.017  0.1404E+02  0.1480E+02
  5.018  0.1424E+02  0.1481E+02
  5.019  0.1444E+02  0.1483E+02
  5.020  0.1464E+02  0.1484E+02
  5.021  0.1484E+02  0.1486E+02
  5.022  0.1503E+02  0.1487E+02
  5.023  0.1521E+02  0.1489E+02
  5.024  0.1539E+02  0.1490E+02
  5.025  0.1556E+02  0.1492E+02
  5.026  0.1573E+02  0.1493E+02
  5.027  0.1588E+02  0.1495E+02
  5.028  0.1603E+02  0.1497E+02
  5.029  0.1617E+02  0.1498E+02
  5.030  0.1630E+02  0.1500E+02
  5.031  0.1642E+02  0.1502E+02
  5.032  0.1654E+02  0.1503E+02
  5.033  0.1664E+02  0.1505E+02
  5.034  0.1673E+02  0.1507E+02
  5.035  0.1681E+02  0.1508E+02
  5.036  0.1688E+02  0.1510E+02
  5.037  0.1693E+02  0.1512E+02
  5.038  0.1698E+02  0.1513E+02
  5.039  0.1701E+02  0.1515E+02
  5.040  0.1703E+02  0.1517E+02
  5.041  0.1704E+02  0.1518E+02
  5.042  0.1704E+02  0.1520E+02
  5.043  0.1703E+02  0.1522E+02
  5.044  0.1700E+02  0.1524E+02
  5.045  0.1696E+02  0.1525E+02
  5.046  0.1691E+02  0.1527E+02
  5.047  0.1685E+02  0.1529E+02
  5.048  0.1677E+02  0.1530E+02
  5.049  0.1669E+02  0.1532E+02
  5.050  0.1659E+02  0.1534E+02
  5.051  0.1648E+02  0.1535E+02
  5.052  0.1637E+02  0.1537E+02
  5.053  0.1624E+02  0.1538E+02
  5.054  0.1610E+02  0.1540E+02
  5.055  0.1596E+02  0.1542E+02
  5.056  0.1580E+02  0.1543E+02
  5.057  0.1564E+02  0.1545E+02
  5.058  0.1547E+02  0.1546E+02
  5.059  0.1529E+02  0.1548E+02
  5.060  0.1511E+02  0.1549E+02
  5.061  0.1491E+02  0.1551E+02
  5.062  0.1472E+02  0.1552E+02
  5.063  0.1451E+02  0.1554E+02
  5.064  0.1431E+02  0.1555E+02
  5.065  0.1410E+02  0.1557E+02
  5.066  0.1388E+02  0.1558E+02
  5.067  0.1367E+02  0.1559E+02
  5.068  0.1345E+02  0.1561E+02
  5.069  0.1322E+02  0.1562E+02
  5.070  0.1300E+02  0.1563E+02
  5.071  0.1278E+02  0.1565E+02
  5.072  0.1255E+02  0.1566E+02
  5.073  0.1233E+02  0.1567E+02
  5.074  0.1210E+02  0.1568E+02
  5.075  0.1188E+02  0.1570E+02
  5.076  0.1166E+02  0.1571E+02
  5.077  0.1144E+02  0.1572E+02
  5.078  0.1122E+02  0.1573E+02
  5.079  0.1100E+02  0.1574E+02
  5.080  0.1079E+02  0.1575E+02
  5.081  0.1058E+02  0.1576E+02
  5.082  0.1038E+02  0.1577E+02
  5.083  0.1017E+02  0.1578E+02
  5.084  0.9975E+01  0.1579E+02
  5.085  0.9781E+01  0.1580E+02
  5.086  0.9591E+01  0.1581E+02
  5.087  0.9406E+01  0.1582E+02
  5.088  0.9226E+01  0.1583E+02
  5.089  0.9050E+01  0.1584E+02
  5.090  0.8879E+01  0.1585E+02
  5.091  0.8714E+01  0.1586E+02
  5.092  0.8553E+01  0.1587E+02
  5.093  0.8398E+01  0.1587E+02
  5.094  0.8248E+01  0.1588E+02
  5.095  0.8103E+01  0.1589E+02
  5.096  0.7963E+01  0.1590E+02
  5.097  0.7828E+01  0.1591E+02
  5.098  0.7699E+01  0.1591E+02
  5.099  0.7574E+01  0.1592E+02
  5.100  0.7455E+01  0.1593E+02
  5.101  0.7340E+01  0.1594E+02
  5.102  0.7230E+01  0.1594E+02
  5.103  0.7125E+01  0.1595E+02
  5.104  0.7025E+01  0.1596E+02
  5.105  0.6929E+01  0.1596E+02
  5.106  0.6837E+01  0.1597E+02
  5.107  0.6750E+01  0.1598E+02
  5.108  0.6667E+01  0.1599E+02
  5.109  0.6588E+01  0.1599E+02
  5.110  0.6512E+01  0.1600E+02
  5.111  0.6441E+01  0.1600E+02
  5.112  0.6372E+01  0.1601E+02
  5.113  0.6308E+01  0.1602E+02
  5.114  0.6246E+01  0.1602E+02
  5.115  0.6188E+01  0.1603E+02
  5.116  0.6132E+01  0.1604E+02
  5.117  0.6080E+01  0.1604E+02
  5.118  0.6029E+01  0.1605E+02
  5.119  0.5982E+01  0.1605E+02
  5.120  0.5937E+01  0.1606E+02
  5.121  0.5894E+01  0.1607E+02
  5.122  0.5853E+01  0.1607E+02
  5.123  0.5814E+01  0.1608E+02
  5.124  0.5777E+01  0.1608E+02
  5.125  0.5741E+01  0.1609E+02
  5.126  0.5707E+01  0.1609E+02
  5.127  0.5675E+01  0.1610E+02
  5.128  0.5644E+01  0.1611E+02
  5.129  0.5614E+01  0.1611E+02
  5.130  0.5585E+01  0.1612E+02
  5.131  0.5558E+01  0.1612E+02
  5.132  0.5531E+01  0.1613E+02
  5.133  0.5505E+01  0.1613E+02
  5.134  0.5480E+01  0.1614E+02
  5.135  0.5456E+01  0.1614E+02
  5.136  0.5433E+01  0.1615E+02
  5.137  0.5410E+01  0.1616E+02
  5.138  0.5388E+01  0.1616E+02
  5.139  0.5367E+01  0.1617E+02
  5.140  0.5345E+01  0.1617E+02
  5.141  0.5325E+01  0.1618E+02
  5.142  0.5305E+01  0.1618E+02
  5.143  0.5285E+01  0.1619E+02
  5.144  0.5266E+01  0.1619E+02
  5.145  0.5247E+01  0.1620E+02
  5.146  0.5228E+01  0.1620E+02
  5.147  0.5210E+01  0.1621E+02
  5.148  0.5192E+01  0.1621E+02
  5.149  0.5174E+01  0.1622E+02
  5.150  0.5157E+01  0.1622E+02
  5.151  0.5141E+01  0.1623E+02
  5.152  0.5124E+01  0.1623E+02
  5.153  0.5108E+01  0.1624E+02
  5.154  0.5093E+01  0.1624E+02
  5.155  0.5077E+01  0.1625E+02
  5.156  0.5062E+01  0.1625E+02
  5.157  0.5048E+01  0.1626E+02
  5.158  0.5034E+01  0.1626E+02
  5.159  0.5021E+01  0.1627E+02
  5.160  0.5008E+01  0.1627E+02
  5.161  0.4995E+01  0.1628E+02
  5.162  0.4984E+01  0.1628E+02
  5.163  0.4972E+01  0.1629E+02
  5.164  0.4961E+01  0.1629E+02
  5.165  0.4951E+01  0.1630E+02
  5.166  0.4942E+01  0.1630E+02
  5.167  0.4933E+01  0.1631E+02
  5.168  0.4924E+01  0.1631E+02
  5.169  0.4917E+01  0.1632E+02
  5.170  0.4909E+01  0.1632E+02
  5.171  0.4903E+01  0.1633E+02
  5.172  0.4897E+01  0.1633E+02
  5.173  0.4892E+01  0.1634E+02
  5.174  0.4888E+01  0.1634E+02
  5.175  0.4885E+01  0.1635E+02
  5.176  0.4882E+01  0.1635E+02
  5.177  0.4880E+01  0.1636E+02
  5.178  0.4878E+01  0.1636E+02
  5.179  0.4877E+01  0.1637E+02
  5.180  0.4877E+01  0.1637E+02
  5.181  0.4878E+01  0.1638E+02
  5.182  0.4879E+01  0.1638E+02
  5.183  0.4881E+01  0.1639E+02
  5.184  0.4884E+01  0.1639E+02
  5.185  0.4888E+01  0.1640E+02
  5.186  0.4892E+01  0.1640E+02
  5.187  0.4896E+01  0.1641E+02
  5.188  0.4902E+01  0.1641E+02
  5.189  0.4908E+01  0.1642E+02
  5.190  0.4914E+01  0.1642E+02
  5.191  0.4921E+01  0.1643E+02
  5.192  0.4929E+01  0.1643E+02
  5.193  0.4937E+01  0.1644E+02
  5.194  0.4945E+01  0.1644E+02
  5.195  0.4954E+01  0.1645E+02
  5.196  0.4963E+01  0.1645E+02
  5.197  0.4973E+01  0.1646E+02
  5.198  0.4983E+01  0.1646E+02
  5.199  0.4993E+01  0.1647E+02
  5.200  0.5003E+01  0.1647E+02
  5.201  0.5013E+01  0.1648E+02
  5.202  0.5024E+01  0.1648E+02
  5.203  0.5035E+01  0.1649E+02
  5.204  0.5045E+01  0.1649E+02
  5.205  0.5056E+01  0.1650E+02
  5.206  0.5066E+01  0.1650E+02
  5.207  0.5076E+01  0.1651E+02
  5.208  0.5086E+01  0.1651E+02
  5.209  0.5095E+01  0.1652E+02
  5.210  0.5105E+01  0.1652E+02
  5.211  0.5113E+01  0.1653E+02
  5.212  0.5121E+01  0.1653E+02
  5.213  0.5129E+01  0.1654E+02
  5.214  0.5136E+01  0.1654E+02
  5.215  0.5142E+01  0.1655E+02
  5.216  0.5147E+01  0.1655E+02
  5.217  0.5151E+01  0.1656E+02
  5.218  0.5155E+01  0.1656E+02
  5.219  0.5157E+01  0.1657E+02
  5.220  0.5158E+01  0.1657E+02
  5.221  0.5159E+01  0.1658E+02
  5.222  0.5157E+01  0.1658E+02
  5.223  0.5155E+01  0.1659E+02
  5.224  0.5151E+01  0.1659E+02
  5.225  0.5146E+01  0.1660E+02
  5.226  0.5140E+01  0.1660E+02
  5.227  0.5132E+01  0.1661E+02
  5.228  0.5122E+01  0.1661E+02
  5.229  0.5111E+01  0.1662E+02
  5.230  0.5098E+01  0.1663E+02
  5.231  0.5084E+01  0.1663E+02
  5.232  0.5068E+01  0.1664E+02
  5.233  0.5050E+01  0.1664E+02
  5.234  0.5030E+01  0.1665E+02
  5.235  0.5009E+01  0.1665E+02
  5.236  0.4987E+01  0.1666E+02
  5.237  0.4962E+01  0.1666E+02
  5.238  0.4936E+01  0.1667E+02
  5.239  0.4908E+01  0.1667E+02
  5.240  0.4879E+01  0.1668E+02
  5.241  0.4848E+01  0.1668E+02
  5.242  0.4816E+01  0.1668E+02
  5.243  0.4782E+01  0.1669E+02
  5.244  0.4746E+01  0.1669E+02
  5.245  0.4709E+01  0.1670E+02
  5.246  0.4671E+01  0.1670E+02
  5.247  0.4631E+01  0.1671E+02
  5.248  0.4590E+01  0.1671E+02
  5.249  0.4548E+01  0.1672E+02
  5.250  0.4504E+01  0.1672E+02
  5.251  0.4460E+01  0.1673E+02
  5.252  0.4414E+01  0.1673E+02
  5.253  0.4368E+01  0.1674E+02
  5.254  0.4321E+01  0.1674E+02
  5.255  0.4273E+01  0.1674E+02
  5.256  0.4224E+01  0.1675E+02
  5.257  0.4175E+01  0.1675E+02
  5.258  0.4125E+01  0.1676E+02
  5.259  0.4074E+01  0.1676E+02
  5.260  0.4024E+01  0.1676E+02
  5.261  0.3973E+01  0.1677E+02
  5.262  0.3921E+01  0.1677E+02
  5.263  0.3870E+01  0.1678E+02
  5.264  0.3818E+01  0.1678E+02
  5.265  0.3767E+01  0.1678E+02
  5.266  0.3715E+01  0.1679E+02
  5.267  0.3664E+01  0.1679E+02
  5.268  0.3613E+01  0.1679E+02
  5.269  0.3562E+01  0.1680E+02
  5.270  0.3512E+01  0.1680E+02
  5.271  0.3461E+01  0.1681E+02
  5.272  0.3412E+01  0.1681E+02
  5.273  0.3362E+01  0.1681E+02
  5.274  0.3314E+01  0.1682E+02
  5.275  0.3265E+01  0.1682E+02
  5.276  0.3218E+01  0.1682E+02
  5.277  0.3171E+01  0.1682E+02
  5.278  0.3125E+01  0.1683E+02
  5.279  0.3080E+01  0.1683E+02
  5.280  0.3035E+01  0.1683E+02
  5.281  0.2992E+01  0.1684E+02
  5.282  0.2949E+01  0.1684E+02
  5.283  0.2907E+01  0.1684E+02
  5.284  0.2866E+01  0.1685E+02
  5.285  0.2826E+01  0.1685E+02
  5.286  0.2786E+01  0.1685E+02
  5.287  0.2748E+01  0.1685E+02
  5.288  0.2711E+01  0.1686E+02
  5.289  0.2675E+01  0.1686E+02
  5.290  0.2640E+01  0.1686E+02
  5.291  0.2606E+01  0.1686E+02
  5.292  0.2572E+01  0.1687E+02
  5.293  0.2540E+01  0.1687E+02
  5.294  0.2509E+01  0.1687E+02
  5.295  0.2479E+01  0.1688E+02
  5.296  0.2450E+01  0.1688E+02
  5.297  0.2422E+01  0.1688E+02
  5.298  0.2395E+01  0.1688E+02
  5.299  0.2369E+01  0.1688E+02
  5.300  0.2345E+01  0.1689E+02
  5.301  0.2321E+01  0.1689E+02
  5.302  0.2298E+01  0.1689E+02
  5.303  0.2276E+01  0.1689E+02
  5.304  0.2255E+01  0.1690E+02
  5.305  0.2235E+01  0.1690E+02
  5.306  0.2216E+01  0.1690E+02
  5.307  0.2198E+01  0.1690E+02
  5.308  0.2180E+01  0.1690E+02
  5.309  0.2164E+01  0.1691E+02
  5.310  0.2148E+01  0.1691E+02
  5.311  0.2134E+01  0.1691E+02
  5.312  0.2120E+01  0.1691E+02
  5.313  0.2106E+01  0.1692E+02
  5.314  0.2094E+01  0.1692E+02
  5.315  0.2082E+01  0.1692E+02
  5.316  0.2071E+01  0.1692E+02
  5.317  0.2061E+01  0.1692E+02
  5.318  0.2051E+01  0.1693E+02
  5.319  0.2042E+01  0.1693E+02
  5.320  0.2033E+01  0.1693E+02
  5.321  0.2025E+01  0.1693E+02
  5.322  0.2017E+01  0.1693E+02
  5.323  0.2010E+01  0.1694E+02
  5.324  0.2003E+01  0.1694E+02
  5.325  0.1997E+01  0.1694E+02
  5.326  0.1991E+01  0.1694E+02
  5.327  0.1986E+01  0.1694E+02
  5.328  0.1981E+01  0.1695E+02
  5.329  0.1976E+01  0.1695E+02
  5.330  0.1972E+01  0.1695E+02
  5.331  0.1968E+01  0.1695E+02
  5.332  0.1964E+01  0.1695E+02
  5.333  0.1961E+01  0.1696E+02
  5.334  0.1958E+01  0.1696E+02
  5.335  0.1955E+01  0.1696E+02
  5.336  0.1953E+01  0.1696E+02
  5.337  0.1950E+01  0.1696E+02
  5.338  0.1949E+01  0.1697E+02
  5.339  0.1947E+01  0.1697E+02
  5.340  0.1945E+01  0.1697E+02
  5.341  0.1944E+01  0.1697E+02
  5.342  0.1944E+01  0.1697E+02
  5.343  0.1943E+01  0.1698E+02
  5.344  0.1943E+01  0.1698E+02
  5.345  0.1943E+01  0.1698E+02
  5.346  0.1943E+01  0.1698E+02
  5.347  0.1944E+01  0.1698E+02
  5.348  0.1945E+01  0.1699E+02
  5.349  0.1946E+01  0.1699E+02
  5.350  0.1948E+01  0.1699E+02
  5.351  0.1950E+01  0.1699E+02
  5.352  0.1952E+01  0.1699E+02
  5.353  0.1955E+01  0.1699E+02
  5.354  0.1958E+01  0.1700E+02
  5.355  0.1962E+01  0.1700E+02
  5.356  0.1965E+01  0.1700E+02
  5.357  0.1970E+01  0.1700E+02
  5.358  0.1974E+01  0.1700E+02
  5.359  0.1979E+01  0.1701E+02
  5.360  0.1985E+01  0.1701E+02
  5.361  0.1990E+01  0.1701E+02
  5.362  0.1996E+01  0.1701E+02
  5.363  0.2003E+01  0.1701E+02
  5.364  0.2010E+01  0.1702E+02
  5.365  0.2017E+01  0.1702E+02
  5.366  0.2024E+01  0.1702E+02
  5.367  0.2032E+01  0.1702E+02
  5.368  0.2040E+01  0.1702E+02
  5.369  0.2048E+01  0.1703E+02
  5.370  0.2056E+01  0.1703E+02
  5.371  0.2065E+01  0.1703E+02
  5.372  0.2074E+01  0.1703E+02
  5.373  0.2083E+01  0.1704E+02
  5.374  0.2092E+01  0.1704E+02
  5.375  0.2102E+01  0.1704E+02
  5.376  0.2111E+01  0.1704E+02
  5.377  0.2121E+01  0.1704E+02
  5.378  0.2130E+01  0.1705E+02
  5.379  0.2140E+01  0.1705E+02
  5.380  0.2150E+01  0.1705E+02
  5.381  0.2159E+01  0.1705E+02
  5.382  0.2169E+01  0.1705E+02
  5.383  0.2179E+01  0.1706E+02
  5.384  0.2188E+01  0.1706E+02
  5.385  0.2197E+01  0.1706E+02
  5.386  0.2207E+01  0.1706E+02
  5.387  0.2216E+01  0.1707E+02
  5.388  0.2225E+01  0.1707E+02
  5.389  0.2234E+01  0.1707E+02
  5.390  0.2243E+01  0.1707E+02
  5.391  0.2252E+01  0.1707E+02
  5.392  0.2261E+01  0.1708E+02
  5.393  0.2269E+01  0.1708E+02
  5.394  0.2278E+01  0.1708E+02
  5.395  0.2286E+01  0.1708E+02
  5.396  0.2295E+01  0.1709E+02
  5.397  0.2303E+01  0.1709E+02
  5.398  0.2311E+01  0.1709E+02
  5.399  0.2320E+01  0.1709E+02
  5.400  0.2328E+01  0.1709E+02
  5.401  0.2336E+01  0.1710E+02
  5.402  0.2345E+01  0.1710E+02
  5.403  0.2353E+01  0.1710E+02
  5.404  0.2362E+01  0.1710E+02
  5.405  0.2370E+01  0.1711E+02
  5.406  0.2379E+01  0.1711E+02
  5.407  0.2389E+01  0.1711E+02
  5.408  0.2398E+01  0.1711E+02
  5.409  0.2408E+01  0.1712E+02
  5.410  0.2418E+01  0.1712E+02
  5.411  0.2428E+01  0.1712E+02
  5.412  0.2439E+01  0.1712E+02
  5.413  0.2450E+01  0.1713E+02
  5.414  0.2462E+01  0.1713E+02
  5.415  0.2474E+01  0.1713E+02
  5.416  0.2487E+01  0.1713E+02
  5.417  0.2500E+01  0.1714E+02
  5.418  0.2514E+01  0.1714E+02
  5.419  0.2528E+01  0.1714E+02
  5.420  0.2543E+01  0.1714E+02
  5.421  0.2559E+01  0.1715E+02
  5.422  0.2575E+01  0.1715E+02
  5.423  0.2592E+01  0.1715E+02
  5.424  0.2609E+01  0.1715E+02
  5.425  0.2627E+01  0.1716E+02
  5.426  0.2646E+01  0.1716E+02
  5.427  0.2665E+01  0.1716E+02
  5.428  0.2685E+01  0.1716E+02
  5.429  0.2706E+01  0.1717E+02
  5.430  0.2727E+01  0.1717E+02
  5.431  0.2748E+01  0.1717E+02
  5.432  0.2770E+01  0.1718E+02
  5.433  0.2793E+01  0.1718E+02
  5.434  0.2816E+01  0.1718E+02
  5.435  0.2840E+01  0.1718E+02
  5.436  0.2864E+01  0.1719E+02
  5.437  0.2888E+01  0.1719E+02
  5.438  0.2913E+01  0.1719E+02
  5.439  0.2937E+01  0.1720E+02
  5.440  0.2963E+01  0.1720E+02
  5.441  0.2988E+01  0.1720E+02
  5.442  0.3013E+01  0.1720E+02
  5.443  0.3039E+01  0.1721E+02
  5.444  0.3064E+01  0.1721E+02
  5.445  0.3090E+01  0.1721E+02
  5.446  0.3115E+01  0.1722E+02
  5.447  0.3140E+01  0.1722E+02
  5.448  0.3165E+01  0.1722E+02
  5.449  0.3190E+01  0.1723E+02
  5.450  0.3214E+01  0.1723E+02
  5.451  0.3238E+01  0.1723E+02
  5.452  0.3262E+01  0.1724E+02
  5.453  0.3285E+01  0.1724E+02
  5.454  0.3308E+01  0.1724E+02
  5.455  0.3330E+01  0.1725E+02
  5.456  0.3352E+01  0.1725E+02
  5.457  0.3373E+01  0.1725E+02
  5.458  0.3393E+01  0.1726E+02
  5.459  0.3413E+01  0.1726E+02
  5.460  0.3432E+01  0.1726E+02
  5.461  0.3450E+01  0.1727E+02
  5.462  0.3467E+01  0.1727E+02
  5.463  0.3484E+01  0.1727E+02
  5.464  0.3499E+01  0.1728E+02
  5.465  0.3514E+01  0.1728E+02
  5.466  0.3528E+01  0.1728E+02
  5.467  0.3541E+01  0.1729E+02
  5.468  0.3553E+01  0.1729E+02
  5.469  0.3565E+01  0.1729E+02
  5.470  0.3575E+01  0.1730E+02
  5.471  0.3584E+01  0.1730E+02
  5.472  0.3593E+01  0.1731E+02
  5.473  0.3601E+01  0.1731E+02
  5.474  0.3607E+01  0.1731E+02
  5.475  0.3613E+01  0.1732E+02
  5.476  0.3618E+01  0.1732E+02
  5.477  0.3623E+01  0.1732E+02
  5.478  0.3626E+01  0.1733E+02
  5.479  0.3629E+01  0.1733E+02
  5.480  0.3630E+01  0.1733E+02
  5.481  0.3632E+01  0.1734E+02
  5.482  0.3632E+01  0.1734E+02
  5.483  0.3632E+01  0.1735E+02
  5.484  0.3631E+01  0.1735E+02
  5.485  0.3630E+01  0.1735E+02
  5.486  0.3628E+01  0.1736E+02
  5.487  0.3625E+01  0.1736E+02
  5.488  0.3623E+01  0.1736E+02
  5.489  0.3619E+01  0.1737E+02
  5.490  0.3616E+01  0.1737E+02
  5.491  0.3612E+01  0.1737E+02
  5.492  0.3607E+01  0.1738E+02
  5.493  0.3603E+01  0.1738E+02
  5.494  0.3598E+01  0.1738E+02
  5.495  0.3593E+01  0.1739E+02
  5.496  0.3588E+01  0.1739E+02
  5.497  0.3583E+01  0.1740E+02
  5.498  0.3578E+01  0.1740E+02
  5.499  0.3573E+01  0.1740E+02
  5.500  0.3568E+01  0.1741E+02
  5.501  0.3563E+01  0.1741E+02
  5.502  0.3559E+01  0.1741E+02
  5.503  0.3554E+01  0.1742E+02
  5.504  0.3550E+01  0.1742E+02
  5.505  0.3547E+01  0.1742E+02
  5.506  0.3543E+01  0.1743E+02
  5.507  0.3540E+01  0.1743E+02
  5.508  0.3538E+01  0.1743E+02
  5.509  0.3536E+01  0.1744E+02
  5.510  0.3534E+01  0.1744E+02
  5.511  0.3534E+01  0.1745E+02
  5.512  0.3533E+01  0.1745E+02
  5.513  0.3534E+01  0.1745E+02
  5.514  0.3535E+01  0.1746E+02
  5.515  0.3538E+01  0.1746E+02
  5.516  0.3541E+01  0.1746E+02
  5.517  0.3545E+01  0.1747E+02
  5.518  0.3550E+01  0.1747E+02
  5.519  0.3556E+01  0.1747E+02
  5.520  0.3563E+01  0.1748E+02
  5.521  0.3572E+01  0.1748E+02
  5.522  0.3581E+01  0.1748E+02
  5.523  0.3592E+01  0.1749E+02
  5.524  0.3604E+01  0.1749E+02
  5.525  0.3618E+01  0.1750E+02
  5.526  0.3633E+01  0.1750E+02
  5.527  0.3650E+01  0.1750E+02
  5.528  0.3668E+01  0.1751E+02
  5.529  0.3688E+01  0.1751E+02
  5.530  0.3709E+01  0.1751E+02
  5.531  0.3733E+01  0.1752E+02
  5.532  0.3758E+01  0.1752E+02
  5.533  0.3785E+01  0.1752E+02
  5.534  0.3814E+01  0.1753E+02
  5.535  0.3846E+01  0.1753E+02
  5.536  0.3879E+01  0.1754E+02
  5.537  0.3914E+01  0.1754E+02
  5.538  0.3952E+01  0.1754E+02
  5.539  0.3992E+01  0.1755E+02
  5.540  0.4034E+01  0.1755E+02
  5.541  0.4079E+01  0.1756E+02
  5.542  0.4126E+01  0.1756E+02
  5.543  0.4175E+01  0.1756E+02
  5.544  0.4227E+01  0.1757E+02
  5.545  0.4282E+01  0.1757E+02
  5.546  0.4339E+01  0.1758E+02
  5.547  0.4399E+01  0.1758E+02
  5.548  0.4461E+01  0.1759E+02
  5.549  0.4526E+01  0.1759E+02
  5.550  0.4593E+01  0.1760E+02
  5.551  0.4663E+01  0.1760E+02
  5.552  0.4735E+01  0.1760E+02
  5.553  0.4810E+01  0.1761E+02
  5.554  0.4888E+01  0.1761E+02
  5.555  0.4968E+01  0.1762E+02
  5.556  0.5051E+01  0.1762E+02
  5.557  0.5136E+01  0.1763E+02
  5.558  0.5223E+01  0.1763E+02
  5.559  0.5313E+01  0.1764E+02
  5.560  0.5405E+01  0.1765E+02
  5.561  0.5499E+01  0.1765E+02
  5.562  0.5595E+01  0.1766E+02
  5.563  0.5694E+01  0.1766E+02
  5.564  0.5794E+01  0.1767E+02
  5.565  0.5896E+01  0.1767E+02
  5.566  0.6000E+01  0.1768E+02
  5.567  0.6106E+01  0.1769E+02
  5.568  0.6214E+01  0.1769E+02
  5.569  0.6323E+01  0.1770E+02
  5.570  0.6433E+01  0.1771E+02
  5.571  0.6545E+01  0.1771E+02
  5.572  0.6658E+01  0.1772E+02
  5.573  0.6773E+01  0.1773E+02
  5.574  0.6888E+01  0.1773E+02
  5.575  0.7005E+01  0.1774E+02
  5.576  0.7123E+01  0.1775E+02
  5.577  0.7242E+01  0.1775E+02
  5.578  0.7361E+01  0.1776E+02
  5.579  0.7482E+01  0.1777E+02
  5.580  0.7603E+01  0.1778E+02
  5.581  0.7725E+01  0.1778E+02
